Id;RequiredRank;Lat;Lon;StartDay;StartMonth;StartYear;StartHour;StartMinute;EndDay;EndMonth;EndYear;EndHour;EndMinute
1;83;49.4719;17.1102;26;9;2025;17;0;26;9;2025;19;0
2;31;49.4719;17.1102;26;9;2025;17;0;26;9;2025;19;0
3;18;49.4719;17.1102;26;9;2025;17;0;26;9;2025;19;0
4;77;49.9391;17.9026;27;9;2025;18;30;27;9;2025;20;30
5;51;49.9391;17.9026;27;9;2025;18;30;27;9;2025;20;30
6;17;49.9391;17.9026;27;9;2025;18;30;27;9;2025;20;30
7;77;50.0755;14.4378;27;9;2025;17;30;27;9;2025;19;30
8;37;50.0755;14.4378;27;9;2025;17;30;27;9;2025;19;30
9;5;50.0755;14.4378;27;9;2025;17;30;27;9;2025;19;30
10;77;50.0755;14.4378;27;9;2025;18;0;27;9;2025;20;0
11;44;50.0755;14.4378;27;9;2025;18;0;27;9;2025;20;0
12;15;50.0755;14.4378;27;9;2025;18;0;27;9;2025;20;0
13;68;49.3088;14.1475;28;9;2025;17;0;28;9;2025;19;0
14;41;49.3088;14.1475;28;9;2025;17;0;28;9;2025;19;0
15;13;49.3088;14.1475;28;9;2025;17;0;28;9;2025;19;0
16;69;50.6607;14.0322;28;9;2025;18;0;28;9;2025;20;0
17;46;50.6607;14.0322;28;9;2025;18;0;28;9;2025;20;0
18;11;50.6607;14.0322;28;9;2025;18;0;28;9;2025;20;0
19;68;49.8209;18.2625;1;10;2025;17;30;1;10;2025;19;30
20;42;49.8209;18.2625;1;10;2025;17;30;1;10;2025;19;30
21;15;49.8209;18.2625;1;10;2025;17;30;1;10;2025;19;30
22;71;50.0755;14.4378;1;10;2025;20;0;1;10;2025;22;0
23;31;50.0755;14.4378;1;10;2025;20;0;1;10;2025;22;0
24;10;50.0755;14.4378;1;10;2025;20;0;1;10;2025;22;0
25;83;50.0343;15.7812;1;10;2025;17;30;1;10;2025;19;30
26;45;50.0343;15.7812;1;10;2025;17;30;1;10;2025;19;30
27;6;50.0343;15.7812;1;10;2025;17;30;1;10;2025;19;30
28;80;50.1861;15.0417;1;10;2025;18;30;1;10;2025;20;30
29;51;50.1861;15.0417;1;10;2025;18;30;1;10;2025;20;30
30;12;50.1861;15.0417;1;10;2025;18;30;1;10;2025;20;30
31;67;49.1951;16.6068;2;10;2025;18;0;2;10;2025;20;0
32;33;49.1951;16.6068;2;10;2025;18;0;2;10;2025;20;0
33;14;49.1951;16.6068;2;10;2025;18;0;2;10;2025;20;0
34;83;50.0281;15.2006;2;10;2025;17;45;2;10;2025;19;45
35;40;50.0281;15.2006;2;10;2025;17;45;2;10;2025;19;45
36;6;50.0281;15.2006;2;10;2025;17;45;2;10;2025;19;45
37;81;50.0755;14.4378;4;10;2025;18;0;4;10;2025;20;0
38;37;50.0755;14.4378;4;10;2025;18;0;4;10;2025;20;0
39;19;50.0755;14.4378;4;10;2025;18;0;4;10;2025;20;0
40;80;50.6607;14.0322;4;10;2025;18;0;4;10;2025;20;0
41;52;50.6607;14.0322;4;10;2025;18;0;4;10;2025;20;0
42;7;50.6607;14.0322;4;10;2025;18;0;4;10;2025;20;0
43;67;49.3088;14.1475;4;10;2025;18;0;4;10;2025;20;0
44;41;49.3088;14.1475;4;10;2025;18;0;4;10;2025;20;0
45;6;49.3088;14.1475;4;10;2025;18;0;4;10;2025;20;0
46;67;49.1439;15.003;5;10;2025;18;0;5;10;2025;20;0
47;32;49.1439;15.003;5;10;2025;18;0;5;10;2025;20;0
48;18;49.1439;15.003;5;10;2025;18;0;5;10;2025;20;0
49;70;49.4719;17.1102;5;10;2025;18;0;5;10;2025;20;0
50;31;49.4719;17.1102;5;10;2025;18;0;5;10;2025;20;0
51;7;49.4719;17.1102;5;10;2025;18;0;5;10;2025;20;0
52;84;49.9391;17.9026;5;10;2025;18;0;5;10;2025;20;0
53;46;49.9391;17.9026;5;10;2025;18;0;5;10;2025;20;0
54;16;49.9391;17.9026;5;10;2025;18;0;5;10;2025;20;0
55;75;49.8209;18.2625;11;10;2025;17;30;11;10;2025;19;30
56;38;49.8209;18.2625;11;10;2025;17;30;11;10;2025;19;30
57;9;49.8209;18.2625;11;10;2025;17;30;11;10;2025;19;30
58;76;49.1951;16.6068;11;10;2025;18;0;11;10;2025;20;0
59;37;49.1951;16.6068;11;10;2025;18;0;11;10;2025;20;0
60;18;49.1951;16.6068;11;10;2025;18;0;11;10;2025;20;0
61;65;50.0281;15.2006;11;10;2025;17;45;11;10;2025;19;45
62;44;50.0281;15.2006;11;10;2025;17;45;11;10;2025;19;45
63;7;50.0281;15.2006;11;10;2025;17;45;11;10;2025;19;45
64;70;50.1861;15.0417;12;10;2025;15;0;12;10;2025;17;0
65;36;50.1861;15.0417;12;10;2025;15;0;12;10;2025;17;0
66;16;50.1861;15.0417;12;10;2025;15;0;12;10;2025;17;0
67;73;50.0343;15.7812;12;10;2025;17;30;12;10;2025;19;30
68;46;50.0343;15.7812;12;10;2025;17;30;12;10;2025;19;30
69;9;50.0343;15.7812;12;10;2025;17;30;12;10;2025;19;30
70;67;50.0755;14.4378;12;10;2025;20;0;12;10;2025;22;0
71;32;50.0755;14.4378;12;10;2025;20;0;12;10;2025;22;0
72;7;50.0755;14.4378;12;10;2025;20;0;12;10;2025;22;0
73;84;49.4719;17.1102;15;10;2025;18;0;15;10;2025;20;0
74;40;49.4719;17.1102;15;10;2025;18;0;15;10;2025;20;0
75;17;49.4719;17.1102;15;10;2025;18;0;15;10;2025;20;0
76;67;49.9391;17.9026;15;10;2025;18;0;15;10;2025;20;0
77;30;49.9391;17.9026;15;10;2025;18;0;15;10;2025;20;0
78;13;49.9391;17.9026;15;10;2025;18;0;15;10;2025;20;0
79;76;49.1439;15.003;15;10;2025;18;0;15;10;2025;20;0
80;41;49.1439;15.003;15;10;2025;18;0;15;10;2025;20;0
81;5;49.1439;15.003;15;10;2025;18;0;15;10;2025;20;0
82;71;49.3088;14.1475;16;10;2025;18;0;16;10;2025;20;0
83;53;49.3088;14.1475;16;10;2025;18;0;16;10;2025;20;0
84;5;49.3088;14.1475;16;10;2025;18;0;16;10;2025;20;0
85;84;50.0755;14.4378;16;10;2025;18;0;16;10;2025;20;0
86;41;50.0755;14.4378;16;10;2025;18;0;16;10;2025;20;0
87;7;50.0755;14.4378;16;10;2025;18;0;16;10;2025;20;0
88;82;50.6607;14.0322;16;10;2025;18;0;16;10;2025;20;0
89;51;50.6607;14.0322;16;10;2025;18;0;16;10;2025;20;0
90;16;50.6607;14.0322;16;10;2025;18;0;16;10;2025;20;0
91;66;50.1861;15.0417;18;10;2025;15;0;18;10;2025;17;0
92;40;50.1861;15.0417;18;10;2025;15;0;18;10;2025;17;0
93;15;50.1861;15.0417;18;10;2025;15;0;18;10;2025;17;0
94;66;50.0343;15.7812;18;10;2025;17;30;18;10;2025;19;30
95;41;50.0343;15.7812;18;10;2025;17;30;18;10;2025;19;30
96;9;50.0343;15.7812;18;10;2025;17;30;18;10;2025;19;30
97;74;50.0755;14.4378;18;10;2025;20;0;18;10;2025;22;0
98;32;50.0755;14.4378;18;10;2025;20;0;18;10;2025;22;0
99;9;50.0755;14.4378;18;10;2025;20;0;18;10;2025;22;0
100;78;49.1951;16.6068;18;10;2025;18;0;18;10;2025;20;0
101;39;49.1951;16.6068;18;10;2025;18;0;18;10;2025;20;0
102;10;49.1951;16.6068;18;10;2025;18;0;18;10;2025;20;0
103;72;50.0281;15.2006;18;10;2025;17;45;18;10;2025;19;45
104;45;50.0281;15.2006;18;10;2025;17;45;18;10;2025;19;45
105;8;50.0281;15.2006;18;10;2025;17;45;18;10;2025;19;45
106;65;49.8209;18.2625;19;10;2025;17;30;19;10;2025;19;30
107;49;49.8209;18.2625;19;10;2025;17;30;19;10;2025;19;30
108;10;49.8209;18.2625;19;10;2025;17;30;19;10;2025;19;30
109;73;49.9391;17.9026;22;10;2025;18;0;22;10;2025;20;0
110;50;49.9391;17.9026;22;10;2025;18;0;22;10;2025;20;0
111;18;49.9391;17.9026;22;10;2025;18;0;22;10;2025;20;0
112;78;49.4719;17.1102;22;10;2025;18;0;22;10;2025;20;0
113;32;49.4719;17.1102;22;10;2025;18;0;22;10;2025;20;0
114;10;49.4719;17.1102;22;10;2025;18;0;22;10;2025;20;0
115;73;49.1439;15.003;22;10;2025;18;0;22;10;2025;20;0
116;50;49.1439;15.003;22;10;2025;18;0;22;10;2025;20;0
117;12;49.1439;15.003;22;10;2025;18;0;22;10;2025;20;0
118;67;50.6607;14.0322;23;10;2025;18;0;23;10;2025;20;0
119;35;50.6607;14.0322;23;10;2025;18;0;23;10;2025;20;0
120;9;50.6607;14.0322;23;10;2025;18;0;23;10;2025;20;0
121;69;49.3088;14.1475;23;10;2025;18;0;23;10;2025;20;0
122;31;49.3088;14.1475;23;10;2025;18;0;23;10;2025;20;0
123;14;49.3088;14.1475;23;10;2025;18;0;23;10;2025;20;0
124;68;50.0755;14.4378;23;10;2025;18;0;23;10;2025;20;0
125;51;50.0755;14.4378;23;10;2025;18;0;23;10;2025;20;0
126;13;50.0755;14.4378;23;10;2025;18;0;23;10;2025;20;0
127;65;50.1861;15.0417;25;10;2025;15;0;25;10;2025;17;0
128;39;50.1861;15.0417;25;10;2025;15;0;25;10;2025;17;0
129;16;50.1861;15.0417;25;10;2025;15;0;25;10;2025;17;0
130;78;50.0343;15.7812;25;10;2025;17;30;25;10;2025;19;30
131;31;50.0343;15.7812;25;10;2025;17;30;25;10;2025;19;30
132;11;50.0343;15.7812;25;10;2025;17;30;25;10;2025;19;30
133;73;50.0755;14.4378;25;10;2025;20;0;25;10;2025;22;0
134;48;50.0755;14.4378;25;10;2025;20;0;25;10;2025;22;0
135;18;50.0755;14.4378;25;10;2025;20;0;25;10;2025;22;0
136;72;49.1951;16.6068;26;10;2025;18;0;26;10;2025;20;0
137;52;49.1951;16.6068;26;10;2025;18;0;26;10;2025;20;0
138;18;49.1951;16.6068;26;10;2025;18;0;26;10;2025;20;0
139;78;50.0281;15.2006;26;10;2025;17;45;26;10;2025;19;45
140;40;50.0281;15.2006;26;10;2025;17;45;26;10;2025;19;45
141;8;50.0281;15.2006;26;10;2025;17;45;26;10;2025;19;45
142;65;49.8209;18.2625;27;10;2025;17;30;27;10;2025;19;30
143;36;49.8209;18.2625;27;10;2025;17;30;27;10;2025;19;30
144;11;49.8209;18.2625;27;10;2025;17;30;27;10;2025;19;30
145;74;49.1439;15.003;29;10;2025;18;0;29;10;2025;20;0
146;36;49.1439;15.003;29;10;2025;18;0;29;10;2025;20;0
147;19;49.1439;15.003;29;10;2025;18;0;29;10;2025;20;0
148;65;49.4719;17.1102;29;10;2025;18;0;29;10;2025;20;0
149;30;49.4719;17.1102;29;10;2025;18;0;29;10;2025;20;0
150;10;49.4719;17.1102;29;10;2025;18;0;29;10;2025;20;0
151;66;49.9391;17.9026;29;10;2025;18;0;29;10;2025;20;0
152;30;49.9391;17.9026;29;10;2025;18;0;29;10;2025;20;0
153;8;49.9391;17.9026;29;10;2025;18;0;29;10;2025;20;0
154;69;50.6607;14.0322;30;10;2025;18;0;30;10;2025;20;0
155;49;50.6607;14.0322;30;10;2025;18;0;30;10;2025;20;0
156;7;50.6607;14.0322;30;10;2025;18;0;30;10;2025;20;0
157;84;49.3088;14.1475;30;10;2025;18;0;30;10;2025;20;0
158;54;49.3088;14.1475;30;10;2025;18;0;30;10;2025;20;0
159;14;49.3088;14.1475;30;10;2025;18;0;30;10;2025;20;0
160;65;50.0755;14.4378;30;10;2025;18;0;30;10;2025;20;0
161;51;50.0755;14.4378;30;10;2025;18;0;30;10;2025;20;0
162;13;50.0755;14.4378;30;10;2025;18;0;30;10;2025;20;0
163;69;49.1951;16.6068;1;11;2025;18;0;1;11;2025;20;0
164;34;49.1951;16.6068;1;11;2025;18;0;1;11;2025;20;0
165;7;49.1951;16.6068;1;11;2025;18;0;1;11;2025;20;0
166;77;50.0281;15.2006;1;11;2025;17;45;1;11;2025;19;45
167;50;50.0281;15.2006;1;11;2025;17;45;1;11;2025;19;45
168;14;50.0281;15.2006;1;11;2025;17;45;1;11;2025;19;45
169;68;49.8209;18.2625;2;11;2025;17;30;2;11;2025;19;30
170;50;49.8209;18.2625;2;11;2025;17;30;2;11;2025;19;30
171;5;49.8209;18.2625;2;11;2025;17;30;2;11;2025;19;30
172;65;50.1861;15.0417;2;11;2025;15;0;2;11;2025;17;0
